ID,Item Code,Unit Selling Price (RMB/kg),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Loss Rate (%),Weekday
32853,102900011034330,4.483333333333333,Agaricus Bisporus (Box),1011010801,Edible Mushroom,2.34,Agaricus Bisporus (Box),0.2,Thursday
32854,102900011034439,3.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.47,Green And Red Hang Pepper Mix (Bag),9.43,Thursday
32855,102900051000944,29.6,Honghu Lotus Root,1010402,Aquatic Tuberous Vegetables,17.0,Honghu Lotus Root,24.05,Thursday
32833,102900011032022,1.62,Xiaozhoupi (Bag),1011010504,Capsicum,1.11,Xiaozhoupi (Bag),9.43,Thursday
32845,102900011033937,10.2625,Needle Mushroom (2),1011010801,Edible Mushroom,7.8,Needle Mushroom (2),9.43,Thursday
32832,102900011031995,3.9,Jigu (Bag),1011010801,Edible Mushroom,1.98,Jigu (Bag),9.43,Thursday
32857,106949711300259,2.5,Needle Mushroom (Box),1011010801,Edible Mushroom,2.08,Needle Mushroom (Box),0.45,Thursday
32830,102900011031100,4.7,Millet Pepper (Bag),1011010504,Capsicum,1.15,Millet Pepper (Bag),9.43,Thursday
32806,102900005115762,3.2000000000000006,Amaranth,1011010101,Flower/Leaf Vegetables,2.32,Amaranth,18.52,Thursday
32807,102900005115793,14.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.15,Chinese Cabbage,7.59,Thursday
32808,102900005115823,8.0,Shanghaiqing,1011010101,Flower/Leaf Vegetables,4.86,Shanghaiqing,14.43,Thursday
32809,102900005115946,6.0,Muercai,1011010101,Flower/Leaf Vegetables,2.69,Muercai,7.61,Thursday
32810,102900005116257,7.0,Eggplant (2),1010501,Solanum,5.12,Eggplant (2),6.07,Thursday
32811,102900005116509,-6.0,Green Eggplant (1),1011010501,Solanum,4.0,Green Eggplant (1),5.01,Thursday
32812,102900005116530,23.6,Xixia Mushroom (1),1011010801,Edible Mushroom,15.0,Xixia Mushroom (1),13.82,Thursday
32813,102900005116714,7.0,Broccoli,1011010201,Cabbage,5.19,Broccoli,9.26,Thursday
32814,102900005116899,8.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.64,Net Lotus Root (1),5.54,Thursday
32815,102900005118824,18.0,High Melon (1),1010402,Aquatic Tuberous Vegetables,16.27,High Melon (1),29.25,Thursday
32816,102900011000328,-8.0,Luosi Pepper,1011010504,Capsicum,4.93,Luosi Pepper,10.18,Thursday
32817,102900011001561,2.0,Lotus (Ea),1011010402,Aquatic Tuberous Vegetables,1.33,Lotus (Ea),12.17,Thursday
32831,102900011031582,3.9,Green Hot Peppers (Bag),1011010504,Capsicum,1.98,Green Hot Peppers (Bag),9.43,Thursday
32819,102900011008164,10.0,Naibaicai,1011010101,Flower/Leaf Vegetables,7.06,Naibaicai,15.68,Thursday
32820,102900011013274,5.900000000000001,The White Mushroom (Bag),1011010801,Edible Mushroom,4.08,The White Mushroom (Bag),6.57,Thursday
32821,102900011016701,5.0,Wuhu Green Pepper (1),1011010504,Capsicum,3.47,Wuhu Green Pepper (1),5.7,Thursday
32822,102900011022764,10.0,Changxianqie,1011010501,Solanum,7.0,Changxianqie,6.9,Thursday
32823,102900011030059,3.864705882352941,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,2.18,Yunnan Lettuce (Bag),9.43,Thursday
32824,102900011030097,3.20566037735849,Yunnan Leaf Lettuce (Bag),1010101,Flower/Leaf Vegetables,2.04,Yunnan Leaf Lettuce (Bag),9.43,Thursday
32825,102900011030110,3.9,Spinach (Bag),1011010101,Flower/Leaf Vegetables,2.16,Spinach (Bag),9.43,Thursday
32826,102900011030134,3.1888888888888887,Caixin (Bag),1011010101,Flower/Leaf Vegetables,2.5,Caixin (Bag),9.43,Thursday
32827,102900011030141,3.157142857142857,Shanghai Green (Bag),1010101,Flower/Leaf Vegetables,1.46,Shanghai Green (Bag),9.43,Thursday
32828,102900011030912,5.5,Haixian Mushroom (Bag),1010801,Edible Mushroom,2.75,Haixian Mushroom (Bag),9.43,Thursday
32829,102900011030929,1.8333333333333333,Fresh Edible Fungus (Bag),1011010801,Edible Mushroom,1.44,Fresh Edible Fungus (Bag),9.43,Thursday
32818,102900011001691,10.0,Water Chestnut (Lingjiao),1011010402,Aquatic Tuberous Vegetables,6.15,Water Chestnut (Lingjiao),9.61,Thursday
32892,102900011032367,19.8,Red Bell Pepper (2),1011010504,Capsicum,10.78,Red Bell Pepper (2),9.43,Friday
32891,102900011032251,5.1000000000000005,Luosi Pepper (Bag),1011010504,Capsicum,2.0,Luosi Pepper (Bag),9.43,Friday
32890,102900011032244,4.9,Red Hot Peppers (Bag),1011010504,Capsicum,4.58,Red Hot Peppers (Bag),9.43,Friday
32889,102900011032237,-3.5631578947368423,Green Line Pepper (Bag),1011010504,Capsicum,1.65,Green Line Pepper (Bag),9.43,Friday
32884,102900011031582,2.9857142857142853,Green Hot Peppers (Bag),1011010504,Capsicum,2.41,Green Hot Peppers (Bag),9.43,Friday
32887,102900011032206,-2.9,Green Hang Pepper (Bag),1011010504,Capsicum,0.96,Green Hang Pepper (Bag),9.43,Friday
32886,102900011032022,1.5799999999999998,Xiaozhoupi (Bag),1011010504,Capsicum,1.08,Xiaozhoupi (Bag),9.43,Friday
32885,102900011031995,-3.1,Jigu (Bag),1011010801,Edible Mushroom,1.98,Jigu (Bag),9.43,Friday
32893,102900011032787,1.6925925925925924,Zhuyecai (Bag),1011010101,Flower/Leaf Vegetables,0.9,Zhuyecai (Bag),9.43,Friday
32888,102900011032213,3.1,Red Hang Pepper (Bag),1011010504,Capsicum,3.32,Red Hang Pepper (Bag),9.43,Friday
32894,102900011032848,3.3,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.11,Ginger And Xiaomijiao Mix (Small Bag),9.43,Friday
32900,102900011034026,7.487500000000001,Zhijiang Qinggengsanhua,1011010201,Cabbage,4.8,Zhijiang Qinggengsanhua,9.43,Friday
32896,102900011033906,3.0,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,1.63,Powcan Mountain Chinese Cabbage ,9.43,Friday
32897,102900011033920,8.915384615384614,Huangxincai (2),1011010101,Flower/Leaf Vegetables,3.94,Huangxincai (2),9.43,Friday
32898,102900011033937,9.653333333333334,Needle Mushroom (2),1011010801,Edible Mushroom,7.38,Needle Mushroom (2),9.43,Friday
32899,102900011033944,8.6,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,6.77,Apricot Bao Mushroom (2),9.43,Friday
32901,102900011034217,7.792307692307692,Chinese Cabbage (Bag),1011010101,Flower/Leaf Vegetables,6.23,Chinese Cabbage (Bag),9.43,Friday
32902,102900011034224,2.476470588235294,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,1.99,Xiaoqingcai (Bag),9.43,Friday
32903,102900011034231,3.485185185185185,Cabbage Stem (Bag),1011010101,Flower/Leaf Vegetables,3.46,Cabbage Stem (Bag),9.43,Friday
32904,102900011034439,3.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.47,Green And Red Hang Pepper Mix (Bag),9.43,Friday
32905,102900051000944,29.6,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,17.0,Honghu Lotus Root,24.05,Friday
32906,102900051010455,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.36,Huangbaicai (2),15.61,Friday
32883,102900011031100,4.542857142857143,Millet Pepper (Bag),1011010504,Capsicum,1.11,Millet Pepper (Bag),9.43,Friday
32895,102900011033234,1.85,Hongshujian (Bag),1011010101,Flower/Leaf Vegetables,0.77,Hongshujian (Bag),9.43,Friday
32907,106949711300259,2.5,Needle Mushroom (Box),1011010801,Edible Mushroom,2.08,Needle Mushroom (Box),0.45,Friday
32882,102900011030929,1.7857142857142858,Fresh Edible Fungus (Bag),1011010801,Edible Mushroom,1.51,Fresh Edible Fungus (Bag),9.43,Friday
32880,102900011030141,2.2294117647058824,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,1.59,Shanghai Green (Bag),9.43,Friday
32881,102900011030912,5.042857142857144,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.68,Haixian Mushroom (Bag),9.43,Friday
32858,102900005115762,3.2,Amaranth,1011010101,Flower/Leaf Vegetables,2.34,Amaranth,18.52,Friday
32859,102900005115779,6.6,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.46,Yunnan Shengcai,15.25,Friday
32860,102900005115793,14.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.1,Chinese Cabbage,7.59,Friday
32861,102900005115946,-6.0,Muercai,1011010101,Flower/Leaf Vegetables,3.15,Muercai,7.61,Friday
32862,102900005115984,6.6,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,4.08,Yunnan Lettuces,12.81,Friday
32864,102900005116509,6.0,Green Eggplant (1),1011010501,Solanum,,Green Eggplant (1),5.01,Friday
32865,102900005116530,-23.600000000000005,Xixia Mushroom (1),1011010801,Edible Mushroom,15.0,Xixia Mushroom (1),13.82,Friday
32866,102900005116714,7.0,Broccoli,1011010201,Cabbage,4.68,Broccoli,9.26,Friday
32867,102900005116899,8.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,,Net Lotus Root (1),5.54,Friday
32868,102900005118824,18.0,High Melon (1),1011010402,Aquatic Tuberous Vegetables,16.27,High Melon (1),29.25,Friday
32863,102900005116257,-7.0,Eggplant (2),1010501,Solanum,5.09,Eggplant (2),6.07,Friday
32870,102900011001691,10.0,Water Chestnut (Lingjiao),1011010402,Aquatic Tuberous Vegetables,6.15,Water Chestnut (Lingjiao),9.61,Friday
32869,102900011000328,8.0,Luosi Pepper,1011010504,Capsicum,5.28,Luosi Pepper,10.18,Friday
32878,102900011030110,4.328571428571428,Spinach (Bag),1011010101,Flower/Leaf Vegetables,1.58,Spinach (Bag),9.43,Friday
32877,102900011030097,3.7439024390243913,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,,Yunnan Leaf Lettuce (Bag),9.43,Friday
32876,102900011030059,3.87377049180328,Yunnan Lettuce (Bag),1011010101,Flower/Leaf Vegetables,1.94,Yunnan Lettuce (Bag),9.43,Friday
32875,102900011022764,-10.0,Changxianqie,1011010501,Solanum,7.0,Changxianqie,6.9,Friday
32879,102900011030134,2.833333333333333,Caixin (Bag),1011010101,Flower/Leaf Vegetables,2.18,Caixin (Bag),9.43,Friday
32873,102900011013274,3.5,The White Mushroom (Bag),1010801,Edible Mushroom,4.08,The White Mushroom (Bag),6.57,Friday
32872,102900011008522,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,5.82,Sweet Chinese Cabbage,9.43,Friday
32871,102900011001806,3.9,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.59,Jigu Mushroom (Bunch),12.42,Friday
32874,102900011016701,4.0,Wuhu Green Pepper (1),1011010504,Capsicum,3.16,Wuhu Green Pepper (1),5.7,Friday
32947,102900011033920,7.719999999999999,Huangxincai (2),1011010101,Flower/Leaf Vegetables,3.94,Huangxincai (2),9.43,Saturday
32937,102900011032237,3.9,Green Line Pepper (Bag),1011010504,Capsicum,1.44,Green Line Pepper (Bag),9.43,Saturday
32938,102900011032244,3.4,Red Hot Peppers (Bag),1011010504,Capsicum,5.08,Red Hot Peppers (Bag),9.43,Saturday
32939,102900011032251,4.792307692307693,Luosi Pepper (Bag),1011010504,Capsicum,1.95,Luosi Pepper (Bag),9.43,Saturday
32940,102900011032343,15.4,7 Colour Pepper (2),1011010504,Capsicum,10.18,7 Colour Pepper (2),9.43,Saturday
32941,102900011032367,19.8,Red Bell Pepper (2),1011010504,Capsicum,10.77,Red Bell Pepper (2),9.43,Saturday
32942,102900011032732,17.133333333333333,High Melon (2),1011010402,Aquatic Tuberous Vegetables,15.97,High Melon (2),9.43,Saturday
32943,102900011032787,1.9,Zhuyecai (Bag),1011010101,Flower/Leaf Vegetables,0.89,Zhuyecai (Bag),9.43,Saturday
32944,102900011032848,3.58,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.11,Ginger And Xiaomijiao Mix (Small Bag),9.43,Saturday
32945,102900011033234,1.9,Hongshujian (Bag),1011010101,Flower/Leaf Vegetables,0.76,Hongshujian (Bag),9.43,Saturday
32946,102900011033906,2.9,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,1.73,Powcan Mountain Chinese Cabbage ,9.43,Saturday
32948,102900011033937,9.51,Needle Mushroom (2),1011010801,Edible Mushroom,7.32,Needle Mushroom (2),9.43,Saturday
32961,106949711300259,2.5,Needle Mushroom (Box),1011010801,Edible Mushroom,2.09,Needle Mushroom (Box),0.45,Saturday
32950,102900011033975,3.6,Green Eggplant (2),1011010501,Solanum,3.81,Green Eggplant (2),9.43,Saturday
32951,102900011033982,11.0,Eggplant (1),1011010501,Solanum,5.06,Eggplant (1),9.43,Saturday
32952,102900011034026,7.188888888888889,Zhijiang Qinggengsanhua,1011010201,Cabbage,4.27,Zhijiang Qinggengsanhua,9.43,Saturday
32953,102900011034200,-2.715384615384615,Amaranth (Bag),1011010101,Flower/Leaf Vegetables,1.39,Amaranth (Bag),9.43,Saturday
32954,102900011034217,8.3,Chinese Cabbage (Bag),1011010101,Flower/Leaf Vegetables,,Chinese Cabbage (Bag),9.43,Saturday
32956,102900011034231,5.225,Cabbage Stem (Bag),1011010101,Flower/Leaf Vegetables,3.68,Cabbage Stem (Bag),9.43,Saturday
32957,102900011034330,4.816666666666667,Agaricus Bisporus (Box),1011010801,Edible Mushroom,2.36,Agaricus Bisporus (Box),0.2,Saturday
32958,102900011034439,3.9,Green And Red Hang Pepper Mix (Bag),1010504,Capsicum,,Green And Red Hang Pepper Mix (Bag),9.43,Saturday
32959,102900051000944,29.6,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,17.0,Honghu Lotus Root,24.05,Saturday
32960,102900051010455,6.0,Huangbaicai (2),1011010101,Flower/Leaf Vegetables,3.29,Huangbaicai (2),15.61,Saturday
32936,102900011032213,3.7,Red Hang Pepper (Bag),1011010504,Capsicum,3.32,Red Hang Pepper (Bag),9.43,Saturday
32949,102900011033944,9.24,Apricot Bao Mushroom (2),1011010801,Edible Mushroom,6.68,Apricot Bao Mushroom (2),9.43,Saturday
32935,102900011032206,2.2454545454545456,Green Hang Pepper (Bag),1011010504,Capsicum,0.96,Green Hang Pepper (Bag),9.43,Saturday
32955,102900011034224,2.5,Xiaoqingcai (Bag),1010101,Flower/Leaf Vegetables,2.18,Xiaoqingcai (Bag),9.43,Saturday
32933,102900011031995,3.9,Jigu (Bag),1011010801,Edible Mushroom,2.1,Jigu (Bag),9.43,Saturday
32908,102900005115762,3.2,Amaranth,1011010101,Flower/Leaf Vegetables,2.34,Amaranth,18.52,Saturday
32910,102900005115793,14.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.09,Chinese Cabbage,7.59,Saturday
32911,102900005115946,6.0,Muercai,1010101,Flower/Leaf Vegetables,3.02,Muercai,7.61,Saturday
32912,102900005116257,-7.0,Eggplant (2),1011010501,Solanum,5.09,Eggplant (2),6.07,Saturday
32913,102900005116509,6.0,Green Eggplant (1),1010501,Solanum,4.06,Green Eggplant (1),5.01,Saturday
32934,102900011032022,1.82,Xiaozhoupi (Bag),1011010504,Capsicum,1.03,Xiaozhoupi (Bag),9.43,Saturday
32914,102900005116530,23.6,Xixia Mushroom (1),1010801,Edible Mushroom,15.0,Xixia Mushroom (1),13.82,Saturday
32915,102900005116714,7.0,Broccoli,1011010201,Cabbage,4.54,Broccoli,9.26,Saturday
32916,102900005116899,8.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.71,Net Lotus Root (1),5.54,Saturday
32917,102900011000328,-8.0,Luosi Pepper,1011010504,Capsicum,6.38,Luosi Pepper,10.18,Saturday
32918,102900011001561,2.0,Lotus (Ea),1011010402,Aquatic Tuberous Vegetables,1.33,Lotus (Ea),12.17,Saturday
32919,102900011001691,10.0,Water Chestnut (Lingjiao),1011010402,Aquatic Tuberous Vegetables,6.15,Water Chestnut (Lingjiao),9.61,Saturday
32909,102900005115779,6.6,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.46,Yunnan Shengcai,15.25,Saturday
32921,102900011008522,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,5.81,Sweet Chinese Cabbage,9.43,Saturday
32932,102900011031582,3.9,Green Hot Peppers (Bag),1011010504,Capsicum,2.27,Green Hot Peppers (Bag),9.43,Saturday
32931,102900011031100,4.429411764705883,Millet Pepper (Bag),1011010504,Capsicum,1.11,Millet Pepper (Bag),9.43,Saturday
32930,102900011030912,5.42,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.68,Haixian Mushroom (Bag),9.43,Saturday
32920,102900011008164,10.0,Naibaicai,1011010101,Flower/Leaf Vegetables,7.56,Naibaicai,15.68,Saturday
32928,102900011030134,3.647368421052632,Caixin (Bag),1011010101,Flower/Leaf Vegetables,2.05,Caixin (Bag),9.43,Saturday
32929,102900011030141,2.3514285714285714,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,1.39,Shanghai Green (Bag),9.43,Saturday
32926,102900011030097,3.628,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,1.92,Yunnan Leaf Lettuce (Bag),9.43,Saturday
32925,102900011030059,-3.8741935483870966,Yunnan Lettuce (Bag),1010101,Flower/Leaf Vegetables,2.2,Yunnan Lettuce (Bag),9.43,Saturday
32924,102900011022764,10.0,Changxianqie,1011010501,Solanum,7.0,Changxianqie,6.9,Saturday
32923,102900011016701,4.0,Wuhu Green Pepper (1),1011010504,Capsicum,2.88,Wuhu Green Pepper (1),5.7,Saturday
32922,102900011013274,5.9,The White Mushroom (Bag),1011010801,Edible Mushroom,4.09,The White Mushroom (Bag),6.57,Saturday
32927,102900011030110,4.766666666666667,Spinach (Bag),1011010101,Flower/Leaf Vegetables,1.68,Spinach (Bag),9.43,Saturday
32997,102900011033906,3.0,Powcan Mountain Chinese Cabbage ,1011010101,Flower/Leaf Vegetables,1.69,Powcan Mountain Chinese Cabbage ,9.43,Sunday
32996,102900011033234,-1.9,Hongshujian (Bag),1010101,Flower/Leaf Vegetables,0.75,Hongshujian (Bag),9.43,Sunday
32995,102900011032848,3.58,Ginger And Xiaomijiao Mix (Small Bag),1011010504,Capsicum,1.11,Ginger And Xiaomijiao Mix (Small Bag),9.43,Sunday
32994,102900011032732,17.614285714285714,High Melon (2),1011010402,Aquatic Tuberous Vegetables,15.85,High Melon (2),9.43,Sunday
32989,102900011032237,3.9,Green Line Pepper (Bag),1011010504,Capsicum,1.35,Green Line Pepper (Bag),9.43,Sunday
32992,102900011032343,25.8,7 Colour Pepper (2),1010504,Capsicum,10.17,7 Colour Pepper (2),9.43,Sunday
32991,102900011032251,5.3,Luosi Pepper (Bag),1011010504,Capsicum,1.95,Luosi Pepper (Bag),9.43,Sunday
32990,102900011032244,4.536363636363637,Red Hot Peppers (Bag),1011010504,Capsicum,4.65,Red Hot Peppers (Bag),9.43,Sunday
32998,102900011033920,8.172222222222222,Huangxincai (2),1011010101,Flower/Leaf Vegetables,3.96,Huangxincai (2),9.43,Sunday
32993,102900011032367,19.8,Red Bell Pepper (2),1011010504,Capsicum,10.77,Red Bell Pepper (2),9.43,Sunday
32999,102900011033944,7.206896551724138,Apricot Bao Mushroom (2),1010801,Edible Mushroom,6.56,Apricot Bao Mushroom (2),9.43,Sunday
33005,102900011034231,5.225,Cabbage Stem (Bag),1011010101,Flower/Leaf Vegetables,3.4,Cabbage Stem (Bag),9.43,Sunday
33001,102900011033982,11.0,Eggplant (1),1011010501,Solanum,5.1,Eggplant (1),9.43,Sunday
33002,102900011034026,6.957894736842106,Zhijiang Qinggengsanhua,1011010201,Cabbage,4.17,Zhijiang Qinggengsanhua,9.43,Sunday
33003,102900011034200,2.9,Amaranth (Bag),1011010101,Flower/Leaf Vegetables,1.38,Amaranth (Bag),9.43,Sunday
33004,102900011034224,2.4363636363636365,Xiaoqingcai (Bag),1011010101,Flower/Leaf Vegetables,2.07,Xiaoqingcai (Bag),9.43,Sunday
33006,102900011034330,4.825925925925926,Agaricus Bisporus (Box),1011010801,Edible Mushroom,2.38,Agaricus Bisporus (Box),0.2,Sunday
33007,102900011034439,3.9,Green And Red Hang Pepper Mix (Bag),1011010504,Capsicum,2.47,Green And Red Hang Pepper Mix (Bag),9.43,Sunday
33008,102900051000944,29.600000000000005,Honghu Lotus Root,1011010402,Aquatic Tuberous Vegetables,17.0,Honghu Lotus Root,24.05,Sunday
33009,102900051010455,6.0,Huangbaicai (2),1010101,Flower/Leaf Vegetables,2.86,Huangbaicai (2),15.61,Sunday
33010,106949711300259,2.5,Needle Mushroom (Box),1011010801,Edible Mushroom,2.12,Needle Mushroom (Box),0.45,Sunday
32988,102900011032213,4.4,Red Hang Pepper (Bag),1011010504,Capsicum,3.32,Red Hang Pepper (Bag),9.43,Sunday
33000,102900011033975,6.0,Green Eggplant (2),1011010501,Solanum,4.34,Green Eggplant (2),9.43,Sunday
32987,102900011032206,-2.5,Green Hang Pepper (Bag),1011010504,Capsicum,0.96,Green Hang Pepper (Bag),9.43,Sunday
32984,102900011031582,3.9,Green Hot Peppers (Bag),1011010504,Capsicum,2.26,Green Hot Peppers (Bag),9.43,Sunday
32985,102900011031995,3.1727272727272724,Jigu (Bag),1011010801,Edible Mushroom,2.19,Jigu (Bag),9.43,Sunday
32986,102900011032022,1.869230769230769,Xiaozhoupi (Bag),1011010504,Capsicum,0.84,Xiaozhoupi (Bag),9.43,Sunday
32963,102900005115793,14.0,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,10.09,Chinese Cabbage,7.59,Sunday
32964,102900005115946,-6.0,Muercai,1011010101,Flower/Leaf Vegetables,2.72,Muercai,7.61,Sunday
32965,102900005115984,6.599999999999999,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,4.07,Yunnan Lettuces,12.81,Sunday
32966,102900005116257,7.0,Eggplant (2),1011010501,Solanum,5.09,Eggplant (2),6.07,Sunday
32967,102900005116530,23.6,Xixia Mushroom (1),1011010801,Edible Mushroom,15.0,Xixia Mushroom (1),13.82,Sunday
32968,102900005116714,7.0,Broccoli,1011010201,Cabbage,4.53,Broccoli,9.26,Sunday
32969,102900005116899,8.0,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.92,Net Lotus Root (1),5.54,Sunday
32970,102900011001561,2.0,Lotus (Ea),1011010402,Aquatic Tuberous Vegetables,1.33,Lotus (Ea),12.17,Sunday
32971,102900011001691,10.0,Water Chestnut (Lingjiao),1011010402,Aquatic Tuberous Vegetables,6.18,Water Chestnut (Lingjiao),9.61,Sunday
32972,102900011008522,8.0,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,5.8,Sweet Chinese Cabbage,9.43,Sunday
32962,102900005115779,6.6,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.46,Yunnan Shengcai,15.25,Sunday
32974,102900011016701,4.0,Wuhu Green Pepper (1),1011010504,Capsicum,2.8,Wuhu Green Pepper (1),5.7,Sunday
32975,102900011022764,10.0,Changxianqie,1011010501,Solanum,7.0,Changxianqie,6.9,Sunday
32976,102900011030059,3.9,Yunnan Lettuce (Bag),1010101,Flower/Leaf Vegetables,2.42,Yunnan Lettuce (Bag),9.43,Sunday
32977,102900011030097,3.790909090909091,Yunnan Leaf Lettuce (Bag),1011010101,Flower/Leaf Vegetables,1.9,Yunnan Leaf Lettuce (Bag),9.43,Sunday
32978,102900011030110,4.677777777777778,Spinach (Bag),1010101,Flower/Leaf Vegetables,1.61,Spinach (Bag),9.43,Sunday
32979,102900011030134,3.4199999999999995,Caixin (Bag),1011010101,Flower/Leaf Vegetables,,Caixin (Bag),9.43,Sunday
32980,102900011030141,2.761538461538461,Shanghai Green (Bag),1011010101,Flower/Leaf Vegetables,1.43,Shanghai Green (Bag),9.43,Sunday
32981,102900011030912,4.154545454545455,Haixian Mushroom (Bag),1011010801,Edible Mushroom,2.68,Haixian Mushroom (Bag),9.43,Sunday
